	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
0	3.42	FSC 0.143 CUT-OFF	2018-09-07			Suppressed X, Suppressed X, Suppressed X, Suppressed X	6hko	1MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa	singleParticle	0.1	7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	39.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	260	-0.10691253	0.21011358	-0.00025829507	0.0110265585
0	3.18	FSC 0.143 CUT-OFF	2018-09-11			Suppressed X, Suppressed X, Suppressed X, Suppressed X	6hlq	1MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa	singleParticle	0.1	7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	39.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	260	-0.30583996	0.44941378	-0.0002841761	0.020126564
0	3.18	FSC 0.143 CUT-OFF	2018-09-11			Suppressed X, Suppressed X, Suppressed X, Suppressed X	6hlr	1MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa	singleParticle	0.1	7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	39.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	260	-0.02213454	0.0580119	-0.00014135768	0.0030129438
0	3.21	FSC 0.143 CUT-OFF	2018-09-11			Suppressed X, Suppressed X, Suppressed X, Suppressed X	6hls	1MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa	singleParticle	0.1	7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	39.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	260	-0.19483472	0.3158225	-0.00028422332	0.016766652
0	4.0	FSC 0.143 CUT-OFF	2018-09-11			Tafur L, Sadian Y, Weis F, Muller CW			singleParticle	0.1	7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	39.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	260	-0.016693646	0.04557647	0.0000065029417	0.002637138
0	2.65	FSC 0.143 CUT-OFF	2018-09-12			Eyal Z, Cimicata G, Matzov D, Fox T, de Val N, Zimmerman E, Bashan A, Yonath A	6hma	0.946738688MDa, 0.036974945MDa, 0.029827607MDa, 0.023199545MDa, 0.022364504MDa, 0.017651479MDa, 0.019501154MDa, 0.016359427MDa, 0.013157342MDa, 0.01562889MDa, 0.015599435MDa, 0.013583523MDa, 0.013124093MDa, 0.013392771MDa, 0.013459919MDa, 0.011354081MDa, 0.012328358MDa, 0.0103801MDa, 0.011316205MDa, 0.0104622MDa, 0.008595688MDa, 0.005499432MDa, 0.007845942MDa, 0.006434487MDa, 0.005569565MDa, 0.005684561MDa, 0.005252369MDa, 0.007461992MDa, 0.004318422MDa, 2.4305e-05MDa	singleParticle	1	7.6	ETHANE				FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		328	-0.031358987	0.08134522	0.00014701697	0.0048395456
0	7.1	FSC 0.143 CUT-OFF	2018-09-12	30657780	doi:10.1371/journal.pbio.3000122	Raia P, Carroni M, Sauguet L	6hms	0.045078012MDa, 0.144418969MDa, 0.004635998MDa, 0.004851129MDa, 5.5845e-05MDa, 6.5409e-05MDa	singleParticle		8.0	ETHANE				FIELD EMISSION GUN	1.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 QUANTUM (4k x 4k)	FEI TITAN KRIOS	300		220	-3.568817	3.8639772	0.0047397213	0.42160863
0	4.8	FSC 0.143 CUT-OFF	2018-09-13	30279282	doi:10.1128/mBio.01242-18	Huiskonen JT, Ilca SL			singleParticle		8.0	ETHANE				FIELD EMISSION GUN	1.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI POLARA 300	300	I	480	-0.025962658	0.07378059	0.00092696014	0.0058279634
0	4.2	FSC 0.143 CUT-OFF	2018-09-14	30356040	doi:10.1038/s41467-018-06826-6	Weis F, Menting JG, Margetts MB, Chan SJ, Xu Y, Tennagels N, Wohlfart P, Langer T, Mueller CW, Dreyer MK, Lawrence MC	6hn4	0.106728211MDa, 0.000221208MDa	singleParticle	0.094	7.5	ETHANE	100	283.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	1.85	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	288	-0.054737736	0.10128318	0.00016646631	0.002360165
0	3.2	FSC 0.143 CUT-OFF	2018-09-14	30356040	doi:10.1038/s41467-018-06826-6	Weis F, Menting JG, Margetts MB, Chan SJ, Xu Y, Tennagels N, Wohlfart P, Langer T, Mueller CW, Dreyer MK, Lawrence MC	6hn5	0.002383698MDa, 0.003433953MDa, 0.106728211MDa, 0.000221208MDa	singleParticle	0.094	7.5	ETHANE	100	283.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	1.85	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	288	-0.13270356	0.2162133	0.00019532986	0.0033116017
0	12.13	FSC 0.143 CUT-OFF	2018-09-20	30405110	doi:10.1038/s41467-018-07096-y	Kolesnikova O, Ben-Shem A, Luo J, Ranish J, Schultz P, Papai G		0.9MDa	singleParticle	0.4	8.0	ETHANE	95	283	FEI VITROBOT MARK IV	FIELD EMISSION GUN	50.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C1	160	-0.06075021	0.058848996	-0.00024534267	0.0064801024
0	10.7	FSC 0.143 CUT-OFF	2018-09-20	30405110	doi:10.1038/s41467-018-07096-y	Kolesnikova O, Ben-Shem A, Luo J, Ranish J, Schultz P, Papai G		0.9MDa	singleParticle	0.4	8.0	ETHANE	95	283	FEI VITROBOT MARK IV	FIELD EMISSION GUN	52.8	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	160	-0.01301578	0.048004474	-0.00007170189	0.004115313
0	7.1	FSC 0.143 CUT-OFF	2018-09-24	30405110	doi:10.1038/s41467-018-07096-y	Kolesnikova O, Ben-Shem A, Luo J, Ranish J, Schultz P, Papai G	6hqa	0.9MDa, 0.199179078MDa, 0.080933008MDa, 0.054888445MDa, 0.017303576MDa, 0.006400881MDa, 0.005464728MDa, 0.005805147MDa, 0.066690133MDa, 0.061942883MDa	singleParticle	0.4	8.0	ETHANE	95	283	FEI VITROBOT MARK IV	FIELD EMISSION GUN	52.8	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	320	-0.014203308	0.022313362	0.000059873146	0.00071648543
0	4.4	OTHER	2018-09-24			Osinski T, Wang F, Hughes SA, Kreutzberger MAB, Conticello VP, Egelman EH	6hqe	0.002579933MDa	helical		6.0	ETHANE				FIELD EMISSION GUN	52.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		128	-0.0045427736	0.0063288664	0.00014172817	0.0006924727
0	4.5	FSC 0.143 CUT-OFF	2018-09-25	30405110	doi:10.1038/s41467-018-07096-y	Kolesnikova O, Ben-Shem A, Luo J, Ranish J, Schultz P, Papai G		0.9MDa	singleParticle	0.4	8.0	ETHANE	95	283	FEI VITROBOT MARK IV	FIELD EMISSION GUN	52.8	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	320	0.0	1.0	0.02425052	0.14862436
0	4.6	FSC 0.143 CUT-OFF	2018-09-25	30405110	doi:10.1038/s41467-018-07096-y	Kolesnikova O, Ben-Shem A, Luo J, Ranish J, Schultz P, Papai G		0.9MDa	singleParticle	0.4	8.0	ETHANE	95	283	FEI VITROBOT MARK IV	FIELD EMISSION GUN	52.8	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	320	0.0	1.0	0.03178386	0.16937906
0	4.8	FSC 0.143 CUT-OFF	2018-09-25	30405110	doi:10.1038/s41467-018-07096-y	Kolesnikova O, Ben-Shem A, Luo J, Ranish J, Schultz P, Papai G		0.9MDa	singleParticle	0.4	8.0	ETHANE	95	283	FEI VITROBOT MARK IV	FIELD EMISSION GUN	52.8	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	320	0.0	1.0	0.025563689	0.15347327
0	7.6	FSC 0.143 CUT-OFF	2018-09-25	30385318	doi:10.1016/j.biochi.2018.10.017	Baymukhametov TN, Chesnokov YM, Boyko KM, Hons M, Lipkin AV, Lushchekina SV, Konarev PV, Masson P, Vasiliev AL, Popov VO, Kovalchuk MV		0.335MDa	singleParticle	0.3	8.0	ETHANE	100	277.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	42.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C2	256	-0.020299394	0.09232882	0.00080702716	0.005097126
0	3.7	FSC 0.143 CUT-OFF	2018-09-26	30478378	doi:10.1038/s41467-018-07319-2	Stock C, Hielkema L, Tascon I, Wunnicke D, Oostergetel GT, Azkargorta M, Paulino C, Haenelt I	6hra	0.157MDa, 0.059218613MDa, 0.020281035MDa, 0.003071714MDa, 0.072347844MDa, 3.9098e-05MDa	singleParticle	3.1	8.0	ETHANE	100	293	FEI VITROBOT MARK III	FIELD EMISSION GUN	52.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TALOS ARCTICA	200	C1	240	-0.11260119	0.21014583	0.00093014713	0.009061926
0	4.0	FSC 0.143 CUT-OFF	2018-09-26	30478378	doi:10.1038/s41467-018-07319-2	Stock C, Hielkema L, Tascon I, Wunnicke D, Oostergetel GT, Azkargorta M, Paulino C, Haenelt I	6hrb	0.157MDa, 0.059218613MDa, 0.072347844MDa, 0.020281035MDa, 0.003071714MDa, 3.9098e-05MDa	singleParticle	3.1	8.0	ETHANE	100	293	FEI VITROBOT MARK III	FIELD EMISSION GUN	52.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TALOS ARCTICA	200	C1	240	-0.07844194	0.18261603	0.0012946029	0.008314866
0	3.2	FSC 0.143 CUT-OFF	2018-09-26	30276465	doi:10.1007/s00401-018-1914-z	Falcon B, Zhang W, Schweighauser M, Murzin AG, Vidal R, Garringer HJ, Ghetti B, Scheres SHW, Goedert M	6hre	0.045919871MDa	helical	0.5	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	1.2	BRIGHT FIELD	FLOOD BEAM	GATAN K2 QUANTUM (4k x 4k)	FEI TITAN KRIOS	300		270	-0.07166	0.14379393	0.00032994294	0.0072139944
0	3.3	FSC 0.143 CUT-OFF	2018-09-26	30276465	doi:10.1007/s00401-018-1914-z	Falcon B, Zhang W, Schweighauser M, Murzin AG, Vidal R, Garringer HJ, Ghetti B, Scheres SHW, Goedert M	6hrf	0.045919871MDa	helical	0.5	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	1.2	BRIGHT FIELD	FLOOD BEAM	GATAN K2 QUANTUM (4k x 4k)	FEI TITAN KRIOS	300		270	-0.085926354	0.15808766	0.0020293074	0.008201578
0	2.96	FSC 0.143 CUT-OFF	2018-09-27	30518861	doi:10.1038/s41586-018-0773-z	Schmied WH, Tnimov Z, Uttamapinant C, Rae CD, Fried SD, Chin JW	6hrm	1.445685MDa, 0.03879009MDa, 0.029663244MDa, 0.022277535MDa, 0.022121566MDa, 0.020073234MDa, 0.018672418MDa, 0.01578902MDa, 0.013981147MDa, 0.014090395MDa, 0.016050606MDa, 0.013565067MDa, 0.015008471MDa, 0.015312269MDa, 0.013592823MDa, 0.012663471MDa, 0.013028082MDa, 0.013396828MDa, 0.011586374MDa, 0.012253359MDa, 0.01066156MDa, 0.011208054MDa, 0.010713465MDa, 0.008275498MDa, 0.008896354MDa, 0.007155267MDa, 0.006423625MDa, 0.007516693MDa, 0.006332249MDa, 0.006057179MDa, 0.005397463MDa, 0.007181835MDa, 0.00437739MDa, 0.025072867MDa, 0.023248994MDa, 0.023383002MDa, 0.016475037MDa, 0.012125993MDa, 0.016861523MDa, 0.014015361MDa, 0.014554882MDa, 0.011254041MDa, 0.0124872MDa, 0.013683053MDa, 0.012868091MDa, 0.011475364MDa, 0.010159621MDa, 0.009207572MDa, 0.009263946MDa, 0.007734896MDa, 0.009421018MDa, 0.009577268MDa, 0.008392844MDa, 2.4305e-05MDa, 6.5409e-05MDa, 1.8015e-05MDa	singleParticle		7.4	ETHANE				FIELD EMISSION GUN	27.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300		370	-0.6023513	0.87504876	0.0009955532	0.02841988
0	3.31	FSC 0.143 CUT-OFF	2018-09-27	30598554	doi:10.1038/s41594-018-0172-z	Hartley AM, Lukoyanova N, Pinotsis N, Marechal A	6hu9		singleParticle		7.2	ETHANE	92	277.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	1.645	BRIGHT FIELD	FLOOD BEAM	GATAN K2 QUANTUM (4k x 4k)	FEI TITAN KRIOS	300	C1	310	-0.14692926	0.2550798	0.0005225369	0.009231779
0	2.18	FSC 0.143 CUT-OFF	2018-09-28	30412051	doi:10.7554/eLife.42166	Zivanov J, Nakane T, Hagen WJH, Scheres SHW			singleParticle		7.0	ETHANE				FIELD EMISSION GUN	41.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	O	256	-0.0794664	0.17438789	-0.0002476701	0.009633977
0	4.6	FSC 0.143 CUT-OFF	2018-09-28			Suppressed X, Suppressed X	6hs7	1MDa, 1e-06MDa, 1e-06MDa	singleParticle	0.2	8.0	ETHANE				FIELD EMISSION GUN	120.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TALOS ARCTICA	200	C5	500	-0.027797261	0.06524573	-0.000114745686	0.0022116564
0	7.9	FSC 0.143 CUT-OFF	2018-09-29			Rapisarda C, Fronzes R			singleParticle	0.2	8.0	ETHANE				FIELD EMISSION GUN	120.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TALOS ARCTICA	200		500	-0.021991454	0.057151172	0.000018629346	0.0026792302
0	17.0	FSC 0.5 CUT-OFF	2018-09-29			Rapisarda C, Fronzes R			singleParticle	0.2	8.0	ETHANE				FIELD EMISSION GUN	120.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TALOS ARCTICA	200		500	-0.035049435	0.039914448	0.000010443101	0.001749464
0	3.38	FSC 0.143 CUT-OFF	2018-10-03		doi:10.1038/s41594-018-0172-z	Hartley AM, Lukoyanova N, Pinotsis N, Marechal A			singleParticle		7.2	ETHANE	92	277.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	1.645	BRIGHT FIELD	FLOOD BEAM	GATAN K2 QUANTUM (4k x 4k)	FEI TITAN KRIOS	300	C1	310	-0.1074029	0.19403128	0.00014159399	0.004339733
0	3.31	FSC 0.143 CUT-OFF	2018-10-03		doi:10.1038/s41594-018-0172-z	Hartley AM, Lukoyanova N, Pinotsis N, Marechal A			singleParticle		7.2	ETHANE	92	277.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	1.645	BRIGHT FIELD	FLOOD BEAM	GATAN K2 QUANTUM (4k x 4k)	FEI TITAN KRIOS	300	C1	310	-0.10087594	0.19814354	0.000103879385	0.0044603795
0	4.5	FSC 0.143 CUT-OFF	2018-10-04			Wilson DN, Abdelshahid M	6htq	0.948665688MDa, 0.03615752MDa, 0.029674271MDa, 0.022375895MDa, 0.022222676MDa, 0.019789061MDa, 0.019124855MDa, 0.01601761MDa, 0.013175288MDa, 0.015410694MDa, 0.015320188MDa, 0.013643609MDa, 0.012993829MDa, 0.013416853MDa, 0.013408813MDa, 0.011164886MDa, 0.012035066MDa, 0.010387095MDa, 0.010921854MDa, 0.008956143MDa, 0.006367546MDa, 0.007598849MDa, 0.006519599MDa, 0.006184386MDa, 0.005786696MDa, 0.005271332MDa, 0.007320752MDa, 0.004318422MDa, 0.007159191MDa, 0.496854188MDa, 0.025027107MDa, 0.023032318MDa, 0.022250523MDa, 0.017362236MDa, 0.010723045MDa, 0.016885645MDa, 0.014770229MDa, 0.013748775MDa, 0.010856562MDa, 0.011946558MDa, 0.014988358MDa, 0.0123743MDa, 0.007132607MDa, 0.010124599MDa, 0.009893457MDa, 0.009863469MDa, 0.007387742MDa, 0.008990461MDa, 0.009121647MDa, 0.028094645MDa, 0.039164523MDa, 0.024486523MDa, 0.024140334MDa	singleParticle		7.2	ETHANE				FIELD EMISSION GUN	2.4	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300		360	-0.3112882	0.46533	0.0002610036	0.01799019
0	2.66	FSC 0.143 CUT-OFF	2018-10-05	30539760	doi:10.1016/j.jmb.2018.10.018	Bottcher B, Nassal M	6htx	4.8MDa, 0.021146217MDa	singleParticle	5	7.7	ETHANE	100	4	FEI VITROBOT MARK IV	FIELD EMISSION GUN	32.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	I	512	-0.24784206	13.31649	-0.000000000007879	1.0
0	2.64	FSC 0.143 CUT-OFF	2018-10-05	30539760	doi:10.1016/j.jmb.2018.10.018	Bottcher B, Nassal M	6hu4	4.8MDa, 0.021112199MDa	singleParticle	5	7.7	ETHANE	100	4	FEI VITROBOT MARK IV	FIELD EMISSION GUN	28.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	I	512	-0.010896593	0.03513043	0.0002746374	0.002324411
0	2.8	FSC 0.143 CUT-OFF	2018-10-05	30539760	doi:10.1016/j.jmb.2018.10.018	Bottcher B, Nassal M	6hu7	4.8MDa, 0.021112199MDa	singleParticle	5	7.7	ETHANE	100	278	FEI VITROBOT MARK IV	FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	I	512	-24.838304999999998	38.782887000000002	0.07928115	1.3060163
0	3.1	FSC 0.143 CUT-OFF	2018-10-08	30602790	doi:10.1038/s41586-018-0832-5	Masiulis S, Desai R, Uchanski T, Serna Martin I, Laverty D, Karia D, Malinauskas T, Jasenko Z, Pardon E, Kotecha A, Steyaert J, Miller KW, Aricescu AR	6hug	0.33MDa, 0.04985209MDa, 0.054444578MDa, 0.056922055MDa, 0.057784301MDa, 0.000746566MDa, 0.000221208MDa, 0.000180156MDa, 0.000180156MDa, 0.000292284MDa	singleParticle	0.1	7.6	ETHANE			FEI VITROBOT MARK IV	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	256	-0.15908974	0.26541597	0.0005370332	0.007840213
0	3.41	FSC 0.143 CUT-OFF	2018-10-08			Tobiasson V, Amunts A			singleParticle		7.4	ETHANE	100	277	FEI VITROBOT MARK II	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 BASE (4k x 4k)	FEI TITAN KRIOS	300		350	-0.045232996	0.09567035	0.0007345201	0.007569018
0	3.3	FSC 0.143 CUT-OFF	2018-10-08			Tobiasson V, Amunts A			singleParticle		7.4	ETHANE	100	277	FEI VITROBOT MARK II	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 BASE (4k x 4k)	FEI TITAN KRIOS	300	C1	350	-0.04691651	0.09917817	0.0009207888	0.007572639
0	3.66	FSC 0.143 CUT-OFF	2018-10-08			Tobiasson V, Amunts A			singleParticle		7.4	ETHANE	100	277	FEI VITROBOT MARK II	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 BASE (4k x 4k)	FEI TITAN KRIOS	300		350	-0.027707718	0.07446663	0.0009635083	0.005694496
0	3.04	FSC 0.143 CUT-OFF	2018-10-08	30602790	doi:10.1038/s41586-018-0832-5	Masiulis S, Desai R, Uchanski T, Serna Martin I, Laverty D, Karia D, Malinauskas T, Jasenko Z, Pardon E, Kotecha A, Steyaert J, Miller KW, Aricescu AR	6huj	0.33MDa, 0.052916602MDa, 0.054444578MDa, 0.056922055MDa, 0.057784301MDa, 0.000221208MDa, 0.000180156MDa, 0.000180156MDa, 0.000746566MDa, 0.000292284MDa, 0.00010312MDa	singleParticle	0.1	7.6	ETHANE			FEI VITROBOT MARK IV	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	256	-0.023063537	0.08516343	0.00045913504	0.0040540793
0	3.69	FSC 0.143 CUT-OFF	2018-10-08	30602790	doi:10.1038/s41586-018-0832-5	Masiulis S, Desai R, Uchanski T, Serna Martin I, Laverty D, Karia D, Malinauskas T, Jasenko Z, Pardon E, Kotecha A, Steyaert J, Miller KW, Aricescu AR	6huk	0.33MDa, 0.052916602MDa, 0.054444578MDa, 0.056922055MDa, 0.057784301MDa, 0.000367352MDa, 0.000746566MDa, 0.000221208MDa, 0.000180156MDa, 0.000180156MDa	singleParticle	0.1	7.6	ETHANE			FEI VITROBOT MARK IV	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	224	-0.32086563	0.4944583	0.0012150024	0.015643317
0	3.34	FSC 0.143 CUT-OFF	2018-10-09	30573545	doi:10.1126/science.aau3613	Schuller JM, Schuller SK, Kurisu G, Engel BD, Nowaczyk MM	6hum	0.040565984MDa, 0.015013919MDa, 0.057847504MDa, 0.011140265MDa, 0.055168543MDa, 0.021580568MDa, 0.019363789MDa, 0.004630392MDa, 0.045271184MDa, 0.022444801MDa, 0.025766998MDa, 0.008575137MDa, 0.072025352MDa, 0.016656182MDa, 0.012584056MDa, 0.012462559MDa, 0.007877076MDa, 0.004206993MDa, 0.000536873MDa, 0.000787158MDa, 0.00035164MDa	singleParticle		8.0	OTHER				FIELD EMISSION GUN	49.93	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		300	-0.22975716	0.65928394	0.00009466233	0.0068258634
0	3.26	FSC 0.143 CUT-OFF	2018-10-09	30602790	doi:10.1038/s41586-018-0832-5	Masiulis S, Desai R, Uchanski T, Serna Martin I, Laverty D, Karia D, Malinauskas T, Jasenko Z, Pardon E, Kotecha A, Steyaert J, Miller KW, Aricescu AR	6huo	0.33MDa, 0.052916602MDa, 0.054444578MDa, 0.056922055MDa, 0.057784301MDa, 0.00010312MDa, 0.000746566MDa, 0.000221208MDa, 0.000180156MDa, 0.000180156MDa, 0.000308765MDa	singleParticle	0.1	7.6	ETHANE			FEI VITROBOT MARK IV	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	256	-0.02071816	0.08343857	0.0024844706	0.0043900786
0	3.58	FSC 0.143 CUT-OFF	2018-10-09	30602790	doi:10.1038/s41586-018-0832-5	Masiulis S, Desai R, Uchanski T, Serna Martin I, Laverty D, Karia D, Malinauskas T, Jasenko Z, Pardon E, Kotecha A, Steyaert J, Miller KW, Aricescu AR	6hup	0.33MDa, 0.052916602MDa, 0.054444578MDa, 0.056922055MDa, 0.057784301MDa, 0.000746566MDa, 0.000221208MDa, 0.000180156MDa, 0.000180156MDa, 0.00010312MDa, 0.00028474MDa	singleParticle	0.1	7.6	ETHANE			FEI VITROBOT MARK IV	FIELD EMISSION GUN	62.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	300	-0.017342774	0.045544	0.0005643208	0.0022671635
0	4.5	FSC 0.143 CUT-OFF	2018-10-10			Tobiasson V, Amunts A			singleParticle		7.4	ETHANE	100	277	FEI VITROBOT MARK II	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 BASE (4k x 4k)	FEI TITAN KRIOS	300		350	-0.009855312	0.031208888	0.00041037297	0.0030669007
0	4.4	FSC 0.143 CUT-OFF	2018-10-10			Tobiasson V, Amunts A			singleParticle		7.4	ETHANE	100	277	FEI VITROBOT MARK II	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 BASE (4k x 4k)	FEI TITAN KRIOS	300		350	-0.010116049	0.030831814	0.00040827383	0.0030978727
0	5.0	FSC 0.143 CUT-OFF	2018-10-10			Tobiasson V, Amunts A			singleParticle		7.4	ETHANE	100	277	FEI VITROBOT MARK II	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 BASE (4k x 4k)	FEI TITAN KRIOS	300		350	-0.008353326	0.029259471	0.000841048	0.0029788148
0	4.4	FSC 0.143 CUT-OFF	2018-10-10	30498216	doi:10.1038/s41467-018-07417-1	Goswami P, Nans A, Costa A	6hv8	0.078408758MDa, 0.104984844MDa, 6.5409e-05MDa	singleParticle		7.6	ETHANE				FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	184	-0.1576485	0.29041803	0.0007833317	0.011617362
